State,PC No,PC Name,Sl no,Candidate,Party,EVM Votes,Postal Votes,Total Votes,Year 
Telangana,9,Hyderabad,21,SHAIK BASHA,Dalita Bahujana Party,153,0,153,2024
Telangana,9,Hyderabad,22,M.K.AHMED,Independent,149,0,149,2024
Telangana,9,Hyderabad,23,SALVERU RAMESH,Indian Praja Congress,141,0,141,2024
Telangana,9,Hyderabad,24,L.ASHOKNATH,Telangana Prajaa Jeevana Rythu Party,141,0,141,2024
Telangana,9,Hyderabad,25,J.SHYAMSUNDER RAO,Independent,138,0,138,2024
Telangana,9,Hyderabad,26,ANDE USHA KANNA,Bahujan Mukti Party,133,0,133,2024
Telangana,9,Hyderabad,27,SATTI SHABABU REDDY,Independent,123,0,123,2024
Telangana,9,Hyderabad,28,ANIL SEN,Independent,111,0,111,2024
Telangana,9,Hyderabad,29,CHAITANYA KUMAR REDDY PELLAKURU,Independent,110,0,110,2024
Telangana,9,Hyderabad,30,SILIVERU NARESH,Telangana Jaghir Party,103,0,103,2024
Telangana,9,Hyderabad,31,NOTA,None of the Above,2867,39,2906,2024
Telangana,10,Chevella,1,KONDA VISHWESHWAR REDDY,Bharatiya Janata Party,798517,11365,809882,2024
Telangana,10,Chevella,2,DR GADDAM RANJITH REDDY,Indian National Congress,630861,6124,636985,2024
Telangana,10,Chevella,3,KASANI GYANESHWAR KASANI,Bharat Rashtra Samithi,177540,1428,178968,2024
Telangana,10,Chevella,4,RAMULU BINGI,Yuga Thulasi Party,4281,3,4284,2024
Telangana,10,Chevella,5,KONDA VISHVESHWAR REDDY,All India Forward Bloc,3736,12,3748,2024
Telangana,10,Chevella,6,SRIDEVI M,Alliance of Democratic Reforms Party,2684,4,2688,2024
